path,tag
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-01-01.npz,2015-01-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-01-07.npz,2015-01-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-01-14.npz,2015-01-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-01-21.npz,2015-01-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-01-28.npz,2015-01-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-02-01.npz,2015-02-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-02-07.npz,2015-02-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-02-14.npz,2015-02-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-02-21.npz,2015-02-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-02-28.npz,2015-02-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-03-01.npz,2015-03-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-03-07.npz,2015-03-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-03-14.npz,2015-03-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-03-21.npz,2015-03-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-03-28.npz,2015-03-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-04-01.npz,2015-04-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-04-07.npz,2015-04-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-04-14.npz,2015-04-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-04-21.npz,2015-04-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-04-28.npz,2015-04-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-05-01.npz,2015-05-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-05-07.npz,2015-05-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-05-14.npz,2015-05-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-05-21.npz,2015-05-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-05-28.npz,2015-05-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-06-01.npz,2015-06-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-06-07.npz,2015-06-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-06-14.npz,2015-06-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-06-21.npz,2015-06-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-06-28.npz,2015-06-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-07-01.npz,2015-07-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-07-07.npz,2015-07-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-07-14.npz,2015-07-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-07-21.npz,2015-07-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-07-28.npz,2015-07-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-08-01.npz,2015-08-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-08-07.npz,2015-08-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-08-14.npz,2015-08-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-08-21.npz,2015-08-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-08-28.npz,2015-08-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-09-01.npz,2015-09-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-09-07.npz,2015-09-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-09-14.npz,2015-09-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-09-21.npz,2015-09-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-09-28.npz,2015-09-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-10-01.npz,2015-10-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-10-07.npz,2015-10-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-10-14.npz,2015-10-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-10-21.npz,2015-10-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-10-28.npz,2015-10-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-11-01.npz,2015-11-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-11-07.npz,2015-11-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-11-14.npz,2015-11-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-11-21.npz,2015-11-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-11-28.npz,2015-11-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-12-01.npz,2015-12-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-12-07.npz,2015-12-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-12-14.npz,2015-12-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-12-21.npz,2015-12-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2015-12-28.npz,2015-12-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-01-01.npz,2016-01-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-01-07.npz,2016-01-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-01-14.npz,2016-01-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-01-21.npz,2016-01-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-01-28.npz,2016-01-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-02-01.npz,2016-02-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-02-07.npz,2016-02-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-02-14.npz,2016-02-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-02-21.npz,2016-02-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-02-28.npz,2016-02-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-03-01.npz,2016-03-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-03-07.npz,2016-03-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-03-14.npz,2016-03-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-03-21.npz,2016-03-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-03-28.npz,2016-03-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-04-01.npz,2016-04-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-04-07.npz,2016-04-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-04-14.npz,2016-04-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-04-21.npz,2016-04-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-04-28.npz,2016-04-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-05-01.npz,2016-05-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-05-07.npz,2016-05-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-05-14.npz,2016-05-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-05-21.npz,2016-05-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-05-28.npz,2016-05-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-06-01.npz,2016-06-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-06-07.npz,2016-06-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-06-14.npz,2016-06-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-06-21.npz,2016-06-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-06-28.npz,2016-06-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-07-01.npz,2016-07-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-07-07.npz,2016-07-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-07-14.npz,2016-07-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-07-21.npz,2016-07-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-07-28.npz,2016-07-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-08-01.npz,2016-08-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-08-07.npz,2016-08-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-08-14.npz,2016-08-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-08-21.npz,2016-08-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-08-28.npz,2016-08-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-09-01.npz,2016-09-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-09-07.npz,2016-09-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-09-14.npz,2016-09-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-09-21.npz,2016-09-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-09-28.npz,2016-09-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-10-01.npz,2016-10-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-10-07.npz,2016-10-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-10-14.npz,2016-10-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-10-21.npz,2016-10-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-10-28.npz,2016-10-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-11-01.npz,2016-11-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-11-07.npz,2016-11-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-11-14.npz,2016-11-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-11-21.npz,2016-11-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-11-28.npz,2016-11-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-12-01.npz,2016-12-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-12-07.npz,2016-12-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-12-14.npz,2016-12-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-12-21.npz,2016-12-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2016-12-28.npz,2016-12-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-01-01.npz,2017-01-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-01-07.npz,2017-01-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-01-14.npz,2017-01-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-01-21.npz,2017-01-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-01-28.npz,2017-01-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-02-01.npz,2017-02-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-02-07.npz,2017-02-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-02-14.npz,2017-02-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-02-21.npz,2017-02-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-02-28.npz,2017-02-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-03-01.npz,2017-03-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-03-07.npz,2017-03-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-03-14.npz,2017-03-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-03-21.npz,2017-03-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-03-28.npz,2017-03-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-04-01.npz,2017-04-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-04-07.npz,2017-04-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-04-14.npz,2017-04-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-04-21.npz,2017-04-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-04-28.npz,2017-04-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-05-01.npz,2017-05-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-05-07.npz,2017-05-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-05-14.npz,2017-05-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-05-21.npz,2017-05-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-05-28.npz,2017-05-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-06-01.npz,2017-06-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-06-07.npz,2017-06-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-06-14.npz,2017-06-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-06-21.npz,2017-06-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-06-28.npz,2017-06-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-07-01.npz,2017-07-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-07-07.npz,2017-07-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-07-14.npz,2017-07-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-07-21.npz,2017-07-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-07-28.npz,2017-07-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-08-01.npz,2017-08-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-08-07.npz,2017-08-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-08-14.npz,2017-08-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-08-21.npz,2017-08-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-08-28.npz,2017-08-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-09-01.npz,2017-09-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-09-07.npz,2017-09-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-09-14.npz,2017-09-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-09-21.npz,2017-09-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-09-28.npz,2017-09-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-10-01.npz,2017-10-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-10-07.npz,2017-10-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-10-14.npz,2017-10-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-10-21.npz,2017-10-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-10-28.npz,2017-10-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-11-01.npz,2017-11-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-11-07.npz,2017-11-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-11-14.npz,2017-11-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-11-21.npz,2017-11-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-11-28.npz,2017-11-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-12-01.npz,2017-12-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-12-07.npz,2017-12-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-12-14.npz,2017-12-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-12-21.npz,2017-12-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2017-12-28.npz,2017-12-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-01-01.npz,2018-01-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-01-07.npz,2018-01-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-01-14.npz,2018-01-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-01-21.npz,2018-01-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-01-28.npz,2018-01-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-02-01.npz,2018-02-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-02-07.npz,2018-02-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-02-14.npz,2018-02-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-02-21.npz,2018-02-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-02-28.npz,2018-02-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-03-01.npz,2018-03-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-03-07.npz,2018-03-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-03-14.npz,2018-03-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-03-21.npz,2018-03-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-03-28.npz,2018-03-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-04-01.npz,2018-04-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-04-07.npz,2018-04-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-04-14.npz,2018-04-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-04-21.npz,2018-04-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-04-28.npz,2018-04-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-05-01.npz,2018-05-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-05-07.npz,2018-05-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-05-14.npz,2018-05-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-05-21.npz,2018-05-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-05-28.npz,2018-05-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-06-01.npz,2018-06-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-06-07.npz,2018-06-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-06-14.npz,2018-06-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-06-21.npz,2018-06-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-06-28.npz,2018-06-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-07-01.npz,2018-07-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-07-07.npz,2018-07-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-07-14.npz,2018-07-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-07-21.npz,2018-07-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-07-28.npz,2018-07-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-08-01.npz,2018-08-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-08-07.npz,2018-08-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-08-14.npz,2018-08-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-08-21.npz,2018-08-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-08-28.npz,2018-08-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-09-01.npz,2018-09-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-09-07.npz,2018-09-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-09-14.npz,2018-09-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-09-21.npz,2018-09-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-09-28.npz,2018-09-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-10-01.npz,2018-10-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-10-07.npz,2018-10-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-10-14.npz,2018-10-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-10-21.npz,2018-10-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-10-28.npz,2018-10-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-11-01.npz,2018-11-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-11-07.npz,2018-11-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-11-14.npz,2018-11-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-11-21.npz,2018-11-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-11-28.npz,2018-11-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-12-01.npz,2018-12-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-12-07.npz,2018-12-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-12-14.npz,2018-12-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-12-21.npz,2018-12-21
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2018-12-28.npz,2018-12-28
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2019-01-01.npz,2019-01-01
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2019-01-07.npz,2019-01-07
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2019-01-14.npz,2019-01-14
./dataset_FULL_h180_next30_DOM_1_7_14_21_28/sample_2019-01-21.npz,2019-01-21
